dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,21.054838,6.023537,17.773088,3.033699,-1.000000,0.000000,0.748935
0.020000,21.098854,6.065005,17.833562,3.013699,-1.000000,0.000000,0.762295
0.020000,21.142024,6.106781,17.893636,2.993699,-1.000000,0.000000,0.775683
0.020000,21.184347,6.148849,17.953310,2.973699,-1.000000,0.000000,0.789090
0.020000,21.225822,6.191195,18.012584,2.953699,-1.000000,0.000000,0.802506
0.020000,21.266449,6.233804,18.071458,2.933699,-1.000000,0.000000,0.815923
0.020000,21.306228,6.276661,18.129932,2.913699,-1.000000,0.000000,0.829330
0.020000,21.345162,6.319750,18.188006,2.893699,-1.000000,0.000000,0.842719
0.020000,21.383252,6.363056,18.245680,2.873699,-1.000000,0.000000,0.856079
0.020000,21.420500,6.406562,18.302954,2.853699,-1.000000,0.000000,0.869402
0.020000,21.456911,6.450253,18.359828,2.833699,-1.000000,0.000000,0.882678
0.020000,21.492487,6.494112,18.416301,2.813699,-1.000000,0.000000,0.895898
0.020000,21.527234,6.538122,18.472375,2.793699,-1.000000,0.000000,0.909053
0.020000,21.561158,6.582267,18.528049,2.773699,-1.000000,0.000000,0.922134
0.020000,21.594263,6.626530,18.583323,2.753699,-1.000000,0.000000,0.935133
0.020000,21.626556,6.670895,18.638197,2.733699,-1.000000,0.000000,0.948041
